,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
756,HummingbirdJNP,,,150,133,13731,14,"Watching the press conference...
Declaration of pub health emergency
Kenney taking forever to get to the point
""Restriction exemption program"" (fake vaccine passport)
New measures: capacity and gathering limits, required work from home, distancing /1",[]
757,emeraudepeixes,"28|
The name's Kyle|
🇵🇷|
He/She(Eng) Elle(Sp)|",,269,70,74421,11914,A warning to others: I got the vaccine and now my boobs are so large and luscious I’ve received 13 marriage proposals in the last 2 days. Be careful out there.,[]
758,Yoplaides2,Gamer by day.... also gamer at night | Proud Democrat and supporter of @POTUS and @VP | main: @Yoplaides | Not afraid to hurt your feelings. Truth hurts,,272,43,353,0,"@TheMattRetro @ReidWullie You'd literally helping explain my point.

No i won't be paying for their stuff with my money, but I'll be paying for their poor decisions with my health.

If you don't get vaccinated, variants will appear and the vaccine is unproven to be fully efficient against certain variants",[]
759,andybrwn,"Zero tolerance for Insurrectionists! 

Calif atty trapped in an energy field. Climate, weather, energy, renewables, PSPS, WMPs, wildfire, DERs, poli posts.","Sactoe, CA",4950,3451,228223,53,"@POTUS Poll Finds Biden’s New Vaccine Measures Broadly Popular Despite GOP Outcry
https://t.co/IfnwWiFcP2",[]
760,icemecIout,wtf is you tawlkin abowh ? • suspended at 1.8k • @DUALIPA • fan account,18 - afro-latino - he/him,287,230,327,0,"again, ur telling me these tweets that came before her recommending workers to get the vaccine is encouraging ppl to get vaccinated https://t.co/eT7WlmCfGK https://t.co/3KaTImiNpa",[]
761,jorcrypto1,True patriot thinking outside the box,,1033,200,54747,84,Vaccine passports are un-American. https://t.co/HyFiHWmpXk,[]
762,OMFGITZNIKITA,,Diamond district ,587,107,1874,265,my cousins friend took the vaccine and now his balls are HUGE!! make sure to get yours!,[]
763,MINAJBUSSY,@nickiminaj ~ ♉️🌞♎️🌚=𝑽𝒆𝒏𝒖𝒔 𝑎𝑠 𝑎 𝑏𝑜𝑦👦🏾,the palace🏰,1561,1448,12553,817,"i hope this situation opens everyone’s eyes to the fact that THERE IS AN AGENDA.

the government wants to push the vaccine as much as possible &amp; anyone in their way will be censored. nicki minaj did not downplay the effectiveness of the vaccine, just asked questions. OPEN UR EYES",[]
764,GarrettOMara,Just winging it,Out and About,246,292,3099,127,U love the Bills so much you'll jump off the roof of a school bus to purposely break a table with ur unprotected body but don't love them enough to get an FDA approved vaccine? Wowwww fake fan much,[]
765,CheddarRios,"FLEX BUFF CHEST, Pauly Shore fan club",Nowhere Land,364,183,7787,96,"i love doing ""liberal gatekeeping"" which is to try and stop more vaccine misinformation from spreading at a time when ICUs are filling up with people who refuse to take a safe and free vaccine. also, yes tucker carlson is a white nationalist. https://t.co/lFFuWBhOKL",[]
766,MayIrmamay14,"#Ex-GOP 
#WeWantJoe 
#❤Hillary
#❤Israel
followed by @TeamPelosi♥️
#NeverTrump
#NoDMs Please","Texas, USA",6153,6287,889630,4678,"Congratulations Governor @GavinNewsom on defeating the recall. This vote is a resounding win for the approach that he and I share to beating the pandemic: strong vaccine requirements, steps to reopen schools safely, and plans to help those who get sick.",[]
767,LC21911825,,,646,123,125334,164,"""No one can ever say that disinformation isn't real,"" @DrJasonJohnson says of #Trinidad's health minister debunking Nicki Minaj's claims of vaccine side effects. #TheReidOut #reiders https://t.co/Dgz71xNKz0",['Trinidad']
768,hurricanediiana,"cancer, taurus, scorpio • Guyohkohnyoh  - Lower Cayuga First Nation ✨",she/her,359,199,15121,8829,i got the vaccine the minute i was allowed i would never “””do my own research” i failed 11th grade biology 3 times,[]
769,SandraR55151681,"A mother concerned about her daughter’s future, and nothing else.",,20,8,249,1437,"Wondering who fueled vaccine hesitancy? Watch this.
 
They have never apologized.
https://t.co/wrH9N1kcsO",[]
770,Yubitsume,,,179,120,2452,9,"Twenty-nine year old, father of 2 young kids, Josh G Britt has died from COVID. Josh liked posting memes on his FB page about how he trusted his immune system, and didn't need to take the vaccine. 

May 7, Sept. 3, Today... https://t.co/E82xsfuWmC",[]
771,fuckitstor,i use emojis unironically & if you have a problem with that… idc,"Edmonton, Alberta",24,18,321,1902,your science teacher was handing back your tests face down but you wanna do your own research on the vaccine 🤨,[]
772,Alesha27367171,"Black, strong, beautiful entrepreneur! #plantbased #activist #StockMoe #UncleLarryJones #KenanGrace #AlphaStatusStocks #AltcoinDaily",,110,25,1610,0,"@8stringbandit @OccupyDemocrats Lies! Apparently that subjective according to the thousands that have died 🤷🏾‍♀️I survived both COVID and the Delta variant with no vaccine, I watched my neighbor die after being vaccinated and otherwise healthy! You sleep on that, I’m not!",[]
773,DarthTwunk,"《23》A better future is possible, or you live in America",Your Dad's house ,1178,585,33739,96,"i love doing ""liberal gatekeeping"" which is to try and stop more vaccine misinformation from spreading at a time when ICUs are filling up with people who refuse to take a safe and free vaccine. also, yes tucker carlson is a white nationalist. https://t.co/lFFuWBhOKL",[]
774,unc_129,sad posting 24/7.,Atlanta,574,375,26846,12,"The most studied, scrutinized and closely watched vaccine in the history of mankind has a 97% efficacy rate against severe disease. 

Believers should recognize an actual modern miracle when they see one.",[]
775,HighSYDitty,,D Minus the M and V,312,915,79224,2875,She got ass shots but need research for the vaccine?????????? https://t.co/VkFlYJqcxm,[]
776,NealBeets,,"Rapid City, SD",1488,546,15800,43,"Elvis Presley Gets the Polio Vaccine on The Ed Sullivan Show, Persuading Millions to Get Vaccinated (1956) @openculture https://t.co/m3uGOELWQw https://t.co/wRUWP8TdMf",[]
777,Davehs33,A State of Trance uniting the world through music #AvB4Life #Trance #Armada #Anjuna #FSOE #ManU⚽ #GoHabsGo❤️Got engaged to my love @ingasokol @FSOE350POL❤️ xo,"Montreal boy in Ontario,Canada",1173,840,56436,651,"The Swiss have also installed their own tables and chairs in front of closed off bars and restaurants in Winterthur Switzerland due to the country's segregationist Covid-19 Vaccine Passports. 

Divided we fall united we stand. 

https://t.co/yhd49CTOv2",[]
778,Coniferous15,Pronouns: she/her  | 21 | I'm really stupid,,66,76,18486,11914,A warning to others: I got the vaccine and now my boobs are so large and luscious I’ve received 13 marriage proposals in the last 2 days. Be careful out there.,[]
779,triviades,"— have i lost myself, or have i gained you?",she/her,63,49,5605,2811,Please stop saying the vaccine doesn't have severe side effects. I took my shots and now I'm alive and have to keep working,[]
780,GardnerLoki,"Master Legends of Runeterra player, artist, Anarcho-Communist, ACAB, The state doesn't get to have a monopoly on violence burn that shit down",,158,79,2371,96,"i love doing ""liberal gatekeeping"" which is to try and stop more vaccine misinformation from spreading at a time when ICUs are filling up with people who refuse to take a safe and free vaccine. also, yes tucker carlson is a white nationalist. https://t.co/lFFuWBhOKL",[]
781,jacqcoll,teacher and a strong advocate for human rights. Avid reader and interested in progressive education of today's youth.,"Nevada, USA",4490,1722,2872,28,"@robreiner Newsom-  we said yes to science, yes to vaccine, yes to ending this pandemic, yes to a woman’s right to her body, yes to people’s right to vote without being suppressed.  Economic, social &amp; racial justice.  Yes!   California",[]
782,NancyChadbourne,,,1467,1365,221060,4026,"But seriously, why are we debating whether Biden's vaccine mandates are constitutional? All he has to do is enforce them using private citizen vigilantes who get a bounty for turning in the unvaxxed &amp; according to SCOTUS, the courts' hands are tied. https://t.co/rRw15TohcX",[]
783,mmoonboyen,"MFA, Creative Writing, Masters Swimmer #RightMatters Villanova Grad #Wildcats Southern Grad #Owls #Ulysses geek",,1777,1263,201806,53,"@POTUS Poll Finds Biden’s New Vaccine Measures Broadly Popular Despite GOP Outcry
https://t.co/IfnwWiFcP2",[]
784,princessaquari,"Probably talking about, thinking about, or playing dnd. ✨she / her✨",,374,108,7865,22223,"My cousin's friend's sister's BD took the vaccine and 2 weeks later BOOM! Arrested for unpaid parking tickets. Just saying, do your own research. Stay safe and stay blessed.",[]
785,Jenasummerlin,"Only nice folk need apply. I love PBO and HRC was cheated, she's the real 45. No DM's or lists",,8300,8300,292775,1,@SOCALRE4U @Jenasummerlin Well one of my patients… refused the vaccine.  Active alcoholic and meth user ……🤔,[]
786,MeganAnnHansen,University of Wyoming Alumni x2 💛🤠,"Wyoming, USA",933,1294,26612,1902,your science teacher was handing back your tests face down but you wanna do your own research on the vaccine 🤨,[]
787,pandesoucis,"EXO-L💯
stan EXO, NCT, Red Velvet, Blackpink, Aespa, Treasure, Astro for better life😍
@weareoneEXO","Seoul, South Korea",1113,960,5438,266,"210916 sehun 🧼💌

“those people who are working (and) those people who are studying”
“it’ll be lunch time soon”
“i took the vaccine yesterday so i was resting”
“(cutely) my arm is aching but i don’t have a fever”",[]
788,LidstonePeter,"➿Business owner, smart-aleck USMC Vet., proud dad, flaming blue liberal🌊 #Resistance 🌊 friend of Bill W. 🌊 1970s relic  NO LISTS #BLM ♻#plasticpollution♻","St Cloud, MN",10300,12035,178931,646,"Earlier this week, Governor DeSantis held a cabinet meeting, excluding @NikkiFried, where he allowed an anti-vaccine individual espouse misinformation. Listen to Nikki's response and share this so others can combat this misinformation from the Governor's mansion. https://t.co/V0isodIlTG",[]
789,Tabora3,,,469,164,25548,96,"i love doing ""liberal gatekeeping"" which is to try and stop more vaccine misinformation from spreading at a time when ICUs are filling up with people who refuse to take a safe and free vaccine. also, yes tucker carlson is a white nationalist. https://t.co/lFFuWBhOKL",[]
790,shelly_zen,"I voted a straight Democratic ticket 2020!  NC - First in Flight, First to VOTE!!!","North Carolina, USA",1090,106,15469,1256,"The share of Americans who will likely never get the vaccine has fallen from 24% in January, to 21% in April, to 17% in July, to 15% right now via new Monmouth poll.",[]
791,DrdaveAnddee,"M.D. and Ph.D. advice on health, relationships, etiquette, fashion, & more.  See bio at https://t.co/0HFRyrSw5z and in our book at https://t.co/Bg7vCkRvR6",United States,1879,3684,926027,55,"@RealJoelSmalley The Lancet article is quite good.

The authors are really concerned about safety - what might happen once young and healthy people get an unnecessary dose number three...

And next year, we get a new variant that requires a new vaccine. 🤷🏼‍♂️",[]
792,FranP20,"#resist Psychologist, Master Gardener, Proud Parent, Agility Competitor, Resister, pro democracy",,1520,1491,88738,3368,"Anti-vaccine activist who said ""there's no epidemic"" dies of COVID - Newsweek https://t.co/SvgSwLPykS",[]
793,windandflowers,"why i don't hv followers?
i don't know 🤪",,88,1,8017,270,"210916 Sehun 💌

“Those people who are working, those people who are studying”
“It’ll be lunch time in a bit”
“I got my vaccine yesterday so I’m resting”
“My arm is slightly aching (he said this cutely🥺) but I don’t have a fever” 

Rest well Sehunnie 🥰🧡",[]
794,amsmoney13,Kick ass hockey mom and crazy sports fan; pro life; #conservative #MAGA #WhiteSox ; 🛑no DMs🛑,United States,1559,1551,52483,3013,"Interesting Catch-22 for the Overstate 

They want to mandate the vaccine for voting but can’t as that would be voter ID",[]
795,fffffork,"left of the plate, she/her",,102,99,1682,34,Diabetes can be kicked off by a viral infection. There is no vaccine to prevent it. There is no cure. Only the life-long burden and expense of self-management. https://t.co/4TtxDNObI7,[]
796,sofi_justi,"UF 22 
🇧🇴",,237,280,6654,1902,your science teacher was handing back your tests face down but you wanna do your own research on the vaccine 🤨,[]
797,mmafigtherthe25,"work at a hospital,  I train mixed martial arts am 33 6 foot 3 275. I  trained at American top team, Abe and hammer house mma","Allentown, PA",367,95,3469,0,@NICKIMINAJ 40 to 60% effective leaky vaccine that's creating vaccine resistant variants,[]
798,shxxjongin_131,E-X-O,Indonesia,540,191,6201,304,"210916 #세훈 #SEHUN #엑소세훈 💌
🐥 People who are working, people who are studying
🐥It's going to be lunchtime soon
🐥Yesterday I took my vaccine and was resting 
🐥Arm hurts [T/N: slight aegyo here], no fever

#EXO #엑소 @weareoneEXO","['세훈', 'SEHUN', '엑소세훈']"
799,just5even,☥: Soulfull🌻 ☉♎︎ : ♌︎ : ♐︎◯ 🌻 polyprincess ; sub/brat,"Cairo, Egypt",129,74,1340,0,Have y’all seen any celebrities get that funky ass vaccine yet ?,[]
800,cpramkrishna,शिवोऽहम्,,685,163,43226,651,"The Swiss have also installed their own tables and chairs in front of closed off bars and restaurants in Winterthur Switzerland due to the country's segregationist Covid-19 Vaccine Passports. 

Divided we fall united we stand. 

https://t.co/yhd49CTOv2",[]
801,yo_quince,Shepherd U Alum 💙💛 |Terence💍💖 Skylar’s mom💕,,547,901,121800,22223,"My cousin's friend's sister's BD took the vaccine and 2 weeks later BOOM! Arrested for unpaid parking tickets. Just saying, do your own research. Stay safe and stay blessed.",[]
802,WorkIntegrity,"RESIST. This is my space for opinions, especially about Politics.Opinions are mine. Willing to listen to other views if respectful. Art keeps me sane",Boston & New York,558,3988,31961,1063,"At least seven conservative radio hosts and high-profile anti-mask and anti-vaccine advocates have died from COVID-19 in recent weeks:

Dick Farrel
Phil Valentine
Marc Bernier
Robert David Steele
Caleb Wallace
Pressley Stutts 
Bob Enyart

Please let me know if I missed anyone.",[]
803,PhilDeCarolis,Follow at https://t.co/obrjpQYRWN for real-time liberty based news. Also visit https://t.co/5leXf8Kfg9 and https://t.co/sElznGA1r2,"Southern California, U.S.",35,3456,1518622,42,Twitter LOCKS OUT Nicki Minaj after Trinidad govt denies vaccine links to ‘swollen testicles’ LIVE ON TV https://t.co/BrGPNSCzs5,[]
804,Domsca20x,,,2101,825,29219,11085,"Nuremberg codes stipulate that consent must be voluntary.

Telling a child they cannot go to school, firing people from work, or preventing their travel is NOT voluntary consent. 

Threatening someone’s livelihood unless they take an experimental vaccine is NOT voluntary consent.",[]
805,Alliej0hnson,"World traveller, skiing enthusiast, dog lover and craft beer consumer. Tweets are my own. #YEG forever ❤️ She/Her",Canada,159,90,774,33,unvaccinated Albertans should not be allowed to attend anything except their vaccine appointment https://t.co/sGxyOOpoYt,[]
806,JamieLMann,Exvangelical on my deconstruction path these days,"Atlanta, GA",74,45,470,0,@Lkphurteau @Emjaydagod @OccupyDemocrats Then you get the damn vaccine that’s the point of it for YOU to feel safe. Why the F do you care whether other people have it if you have it? Oh wait? Because it isn’t ACTUALLY EFFECTIVE? MAkes sense.,[]
807,GingerMcFall,"Watcher of the world, it gets more entertaining by the minute, hour and year.",Blue Ridge Mountains,4994,1511,247671,442,"@NICKIMINAJ told the truth to me, Fauci lied to me” Protesters are approaching cars leaving the @CDCgov in ATL.Claiming the CDC is lying about the vaccine&amp; @NICKIMINAJ is telling the truth. More on COVID-19 misinformation &amp; locals protesting the vaccine. @cbs46 https://t.co/6DwNo6ffbn",[]
808,VermisLiber,“Thou shalt not disfigure the soul” - Orange Catholic Bible 🙏 I stay high on Spice Melange #dune,"Vancouver, British Columbia",919,905,9743,26,Toronto clinic ends association with doctor opposed to vaccine mandates https://t.co/4XHpHP9Mne https://t.co/U9L5VNNntn,[]
809,khuntrol,"26, she/her✨ also known as acidkumquat 🏳️‍🌈 💖💛💙 find me on insta: @karisjh cashapp: $karisjh","Montana, USA",449,173,6600,1902,your science teacher was handing back your tests face down but you wanna do your own research on the vaccine 🤨,[]
810,waynesjohnston,Retired IT Exec with over 45 years in industry.  Hate Computers....LOL,"Katy, Texas",88,31,3854,3783,"You know why people are reluctant to get the vaccine? 

Because they don’t trust Fauci.",[]
811,RossTheHoss1,"Ghost with the most!
Pro-Founding Fathers,
Libertarian leaning
constitutionalist,
Followed by Hero Navy Seal Craig Sawyer
#NoShariaLaw","District of Columbia, USA",594,168,5432,2460,BREAKING REPORT: 27 States now DECLARE OPPOSITION to Biden’s Federal Vaccine Mandates...,[]
812,redot2005,"Unionist, disabled veteran,  peace not war, an end of the rule of the few at the expense of the rest of us,","Madelia, Minnesota",12578,12521,480799,0,"""This leaked contract teaches the world more about how to make mRNA vaccines than anything done by rich countries so far.""

https://t.co/C6ZediW228 via @commondreams",[]
813,matthew_kopf,Former reporter for @redandblack and Local News correspondent for @WUOG 90.5 news radio show. Views my own. RTs don't equal endorsement.,,90,41,4529,196,"Some good news from #COVID Symptom Study. A double dose of #COVID19 #vaccine not only protects against #infection and severe illness, but it halves the risk of #LongCOVID, too. #NIH https://t.co/XWimyaw89A","['COVID', 'COVID19', 'vaccine', 'infection']"
814,Mishaluv44,just here for the laughs...,"Houston, TX",133,2689,267036,187,"At this rate, Nicki Minaj is on track to become the 2024 Republican Presidential nominee…

✅ Defends rapists
✅ Spreads vaccine disinfo
✅ Lies about social media ""censorship""",[]
815,ElkeHollings,Duke 🌈 and Luna just doing what she can to make the world a better place.... oh and to get more treats each day.,,5003,2080,546937,89,"Pfizer says that coronavirus vaccine data for kids ages 5 to 12 could come soon. @PeterHotez breaks down how the move could impact the state of the pandemic across the country.

@MSNBC https://t.co/kC9YaEi2z8",[]
816,nint3ndhoe,pokémon card collector | LoL •  animal crossing,,48,171,1599,1902,your science teacher was handing back your tests face down but you wanna do your own research on the vaccine 🤨,[]
817,MaryfromMarin,"Resist where you're planted

also on GAB:  @MaryfromMarin",,3108,3443,162081,0,"@HollyELogue @WilsonJohnas Yes, they want people on the vaccine treadmill (e.g., never-ending boosters, which equal a never-ending income stream for Big Pharma) and to be dependent on their dicta to tell you what to do, when to do it, and for how long.",[]
818,brianj075,,,241,35,485,1038,A source tells  CNN that @NICKIMINAJ was offered a conversation with a doctor to clarify the efficacy and side effects of the vaccine not a visit to the White House. A White House statement is coming shortly.,[]
819,commwagg24,The only thing necessary for the triumph ofevil is for good men to do nothing.”,"Columbus, OH",84,42,3052,0,"@dogchainx @realDailyWire If she was healthy ahe could get the vaccine, she clearly has an underlying condition and again if she did, she would be exempt from the mandates.  Just like she would be exempt from all the previous mandates weve had for 70 years.",[]
820,mikethelegend00,,New york ,69,30,269,96,"i love doing ""liberal gatekeeping"" which is to try and stop more vaccine misinformation from spreading at a time when ICUs are filling up with people who refuse to take a safe and free vaccine. also, yes tucker carlson is a white nationalist. https://t.co/lFFuWBhOKL",[]
821,SerendipitySays,"Agnostic Liberal, Science and Tech enthusiast, news junkie, proud geek, PC Gamer and overenthusiastic Retweeter! Generally optimistic. Dreams of being a writer.",A Pale Blue Dot,367,2056,1133465,43,"NEW— Ray LaHood to Biden: just rip off the bandaid and do a vaccine mandate for airline travel already

https://t.co/7l1TL3mQf7

via @natashakorecki, @Oriana0214⁩ ⁦and @Hailey_Fuchs⁩",[]
822,DaveBishop2018,"Retired high school principal, grandpa, cyclist, XC skier. I agree with most of my retweets but some are for info only, especially if it’s not on msm.","Ontario, Canada",172,54,10041,1144,"Just FYI, here is where Sweden ranks among the top 40 countries in COVID mortality rate despite no masks and no strict lockdowns or vaccine mandates

It’s an impressive triumph of media gaslighting that essentially no one is aware of this https://t.co/aOvw07EMbX",[]
823,TrulyJuxta,Be the Machine. Do Machine Things. Inevitable Crash&Burn. #urbanfarming #amediting #foodie #cooking #amwriting #LCHF #gardening,nowhere,1945,2427,41756,0,"@CanadianTheCHAD I have battles with mania that I fight every day, and a long time ago I reached a point where I said I'd choose my battles, and vaccine ID are not one of them",[]
824,maracuy_4,daniel |🏳️‍⚧️🇸🇻 | ENG ESP | he/him | i draw sometimes,noi dorohedoro's fat tiddiez,835,186,14897,96,"i love doing ""liberal gatekeeping"" which is to try and stop more vaccine misinformation from spreading at a time when ICUs are filling up with people who refuse to take a safe and free vaccine. also, yes tucker carlson is a white nationalist. https://t.co/lFFuWBhOKL",[]
825,GregFingas,"#yqr lawyer, blogger and freelance political commentator",,3321,2334,108323,5,"Yeah, whatever they choose to call it, the main problem on first glance at Alberta’s vaccine passport system is that it wasn’t in place a month ago.

Now it’s just the Saskatchewan government that has decided to let COVID win without a fight. https://t.co/ojcUKDd9KG",[]
826,dntkthsactsrsly,my layout may be clapped but at least I focus on my faves (she/her) (fan account) 🛴,,421,503,40008,0,It’s one thing if Nicki isn’t feeling comfortable with getting the vaccine but it’s another thing when she starts spewing out false facts/propaganda. She ain’t the victim this time🤷🏽‍♀️,[]
827,loverboychavez,,,107,67,3335,1902,your science teacher was handing back your tests face down but you wanna do your own research on the vaccine 🤨,[]
828,Deplorablemoo,I believe in America and all the Patriots that stand beside me.,The United States of America,2895,2782,37701,1858,Lieutenant Colonel resigns over Biden's vaccine mandate as forfeits pension after serving 19 years | Daily Mail Online https://t.co/uwYgw0huR1,[]
829,bouchalsmom,,,385,329,79047,1311,The Trinidad &amp; Tobago Health Minister says there has been no reported cases of adverse side effects from the covid vaccine to the testicles of any person in their country. Thank you.  https://t.co/1fLN7t0etd,[]
830,LauraleeDukesh1,Mom. Wife. Family doctor. she/her,Vancouver Island,537,779,10428,82,"TW: 

The BC Assembly of First Nations is calling for the removal of Peoples Party Candidate Renate Siekmann after distribution of this flyer comparing residential school to vaccine mandates. https://t.co/NhMLTuotpr",[]
831,cindian1,"Canada Can't Hide Genocide. 
Indigenous interests may be achieved through negotiating agreements that recognize, rather than extinguish, Aboriginal title”",,5001,2427,115837,82,"TW: 

The BC Assembly of First Nations is calling for the removal of Peoples Party Candidate Renate Siekmann after distribution of this flyer comparing residential school to vaccine mandates. https://t.co/NhMLTuotpr",[]
832,CCSD46Careers,CCSD46 is a K-8 public school district located in Northern IL.  We are looking for talented and collaborative people to support our students and communities.,"Grayslake, Hainesville, Lake Villa, Round Lake, Round Lake Beach, Round Lake Park, and Third Lake, IL",113,131,944,4,"COVID Vaccine Clinic this Saturday! If you received the Pfizer vaccine dose 1, get dose 2 on Saturday. J&amp;J one shot also available.
 
Walk ins welcome, or use this link to schedule: https://t.co/bgIxvCetN0
 
NOTE: The vaccine clinic will only be open from 10 am - 12 pm https://t.co/K9aThSstRK",[]
833,CatLady277,♌︎☼ ♍︎☾ ♋︎↑ ♡ Jay & Logan ♡,She/They,429,121,1844,22224,"My cousin's friend's sister's BD took the vaccine and 2 weeks later BOOM! Arrested for unpaid parking tickets. Just saying, do your own research. Stay safe and stay blessed.",[]
834,ObamasTrapHouse,"Check out my soundcloud!(Final Update: If, for an infintessimal sliver of time, you thought I was actually making a soundcloud, you are the dumbest guy)",Obama's Trap House,149,45,3490,0,"Well

My province announced it will let businesses implement vaccine passports

I may be out of a job right quick here",[]
835,ArleneHache,Advocate of social change working 35 years in the North. 2012 Queen Elizabeth II Diamond Jubilee Medal; 2009 Order of Canada; MA in Leadership,"Yellowknife, NT, Canada",4887,4158,190465,0,Some shelter users in Yellowknife were offered $20 to get the vaccine. Was that ethical? | CBC News https://t.co/ffkYiqseRv,[]
836,kimbo1118,,,589,958,220743,1379,"SHOCKING: New Zealand reported 27 total deaths “with” COVID-19 &amp; 40 deaths possibly related to the Pfizer vaccine since 2020

This week they reported 0 C19 deaths &amp; 3 deaths possibly related to the vaccine 

Making the vaccine more deadly in theory to NZ’ers than the actual virus https://t.co/Om3OrVe7cs",[]
837,GamerGirl_Hope,"If you don't mask and/or vax, you are prolonging your own suffering... so quit complaining. Your ""freedom"" came with a price. Pay it and we can all move on.",,503,333,9693,0,"@AmberRose2dusk @GaydosKTAR If you want ""experimental"" treatments , why nit get the vaccine... oh that's right. 

The vaccine isn't experimental anymore. It was approved by science.",[]
838,AGoldsmithEsq,"Civil rights lawyer, fighting naturalist, credible Italian chef, support science, reason and decency. My views are my own; tweets are never legal advice.","Topanga, CA",406,363,19715,0,@denise_dewald @Supermansings @fitterhappierAJ I thought the primary issue was that the booster wouldn’t be effective for a period of time after the antibody infusion. If he had a vaccine dose at any significant time prior to the antibody infusion why would that negate the value of that vaccine?,[]
839,JdelornJac,,,331,23,4221,179,"NEW: Pentagon press secretary John Kirby says just under 88% of active duty service members have received at least one dose of the Covid-19 vaccine, and that figure grew by 11.5% since the vaccine mandate.",[]
840,sammykingg__,ERA🌹🤍 Real Hasta La Muerte ☠️,,200,235,12806,1902,your science teacher was handing back your tests face down but you wanna do your own research on the vaccine 🤨,[]
841,LizabethMooney2,"I love Jesus! Mom of 3 beautiful and amazing kiddos! MAGA TRUMP 2020,",,387,288,3724,0,"@EmichoF @milkmaraj If you took the vaccine you have nothing to worry about either. What I put into my body is decided by me, not the government.",[]
842,cyra_gennnnn,Chanbaekist🍒|| @weareoneEXO ¦¦ @tellemjaye,singer||19,566,583,20272,263,"210916 Sehun 💌

“Those people who are working, those people who are studying”
“It’ll be lunch time in a bit”
“I got my vaccine yesterday so I’m resting”
“My arm is slightly aching (he said this cutely🥺) but I don’t have a fever” 

Rest well Sehunnie 🥰🧡",[]
843,pmy_pnsr,✯ ♬ Sehun-EXO OT9 | Irene-Red Velvet OT5 ♬ ✯ @weareoneEXO @RVsmtown,,733,58,312328,263,"210916 Sehun 💌

“Those people who are working, those people who are studying”
“It’ll be lunch time in a bit”
“I got my vaccine yesterday so I’m resting”
“My arm is slightly aching (he said this cutely🥺) but I don’t have a fever” 

Rest well Sehunnie 🥰🧡",[]
844,Chanter1944,"Giant geek, SF/spec fic author, proud Wisconsinite and Wisconsin liberal, asexual quiltbag lady, sucker for history and world events. She who freezes easily.","Madison, Wisconsin",300,382,47555,0,"Tonight so far, I've gotten a wireless keyboard, a delicious pumpkin spice latte, a flue vaccine, an equally delicious sandwich, a conversation with a newly-met neighbor, and mini golden retriever love. &lt;3",[]
845,Slaybells3,"Ex-Democrat and sick of the 🐂 💩
🇺🇸 Proud American🇺🇲
I hate all politicians equally.  want to sell me on something, you better be  damn good at sales.",United States,3311,3092,183394,181,"Thank you to @RepGrothman for cosponsoring HR 3860, legislation I introduced to prevent members of the Armed Forces from being forced to take the COVID-19 vaccine. It’s great to have your support!",[]
846,positionschild,,far away,671,381,2426,0,"@knewsheesh Exactly. Nicki is an amazing, talented rapper. But what she tweeted about some guys testicles being swollen from the vaccine with 0  PROOF is wrong and people should be upset with her. She isn’t qualified to spread false information on a situation like this knowing she has…",[]
847,BellaDonaModels,LA based model management-Music Video And Film Casting Director Travel-Music-Surf-Skate-plants-animals-Art and Life now Is Building A Better World!,UNKNOWN ,2985,1860,502803,578,"Does ""Blue Lives Matter"" means that other lives don't? The coast-to-coast cop uprising against vaccine mandates is a threat to the health and safety of the communities they allegedly serve and a dangerous assault on civil authority

My new column https://t.co/hDTDQtjCf1",[]
848,JLakickas,,,563,9,322,0,"@TomiLahren Majority of Americans want vaccine mandates.  
And you wonder why Republicans keep losing",[]
849,HercegovacUSA,pretzels. 23 Bosnian American 🇧🇦🇺🇸 Seattle 😾 Mostar / Dortmund 🦦,Bosnia and Herzegovina,216,117,5255,96,"i love doing ""liberal gatekeeping"" which is to try and stop more vaccine misinformation from spreading at a time when ICUs are filling up with people who refuse to take a safe and free vaccine. also, yes tucker carlson is a white nationalist. https://t.co/lFFuWBhOKL",[]
850,TonyDAmbrosio8,,,345,88,32743,1163,"The vaccine requirements under my COVID plan will cover one hundred million workers. Today, I met with businesses that are leading the way. Because vaccine requirements keep businesses open and workers safe. https://t.co/zx1J2oOOPx",[]
851,XXX_Benini,insta: beninib_ • Rest Easy Tylik 💙 #21,Somewhere eating,413,1056,2235,0,"@distortedd_ Do what you feel is right for you, the only difference with the vaccine is it’s easier for you to travel",[]
852,brianna8871,🥳 sewer rat,Jellyfish fields ,256,541,37751,11914,A warning to others: I got the vaccine and now my boobs are so large and luscious I’ve received 13 marriage proposals in the last 2 days. Be careful out there.,[]
853,cassidybaylis,"Temple University Sophomore, aspiring journalist","Philadelphia, PA",14,2,48,558,"Conservative radio host who swore off Covid-19 vaccine dies after contracting virus, co-host says https://t.co/vt2brTkXvZ",[]
854,JPN366,"Husband, Father, Seahawks Fan, Broadcast Television Professional, AFOL, A Soul Soothed By Death Metal.","Pelham, AL",280,84,53641,1,Vaccine-bashing comedian makes animal noises to protest mandates in bizarre Tucker Carlson interview https://t.co/8uFVUjQHcy,[]
855,hahales812,ₛₒᵣᵣy fₒᵣ yₒᵤᵣ ₗₒₛₛ,New Hampshire,131,62,14351,8830,i got the vaccine the minute i was allowed i would never “””do my own research” i failed 11th grade biology 3 times,[]
856,SpacewaysTravel,, ,2171,966,63068,2219,"A religious exemption to a vaccine. That’s a big no.

You can be both infectious and religious. I’m sure it happens all the time.",[]
